CustomerID;AddressID;NameStyle;Title;FullName;CompanyName;SalesPerson;EmailAddress;Phone;AddressType;AddressLine1;AddressLine2;City;StateProvince;CountryRegion;PostalCode
"415";"0";"0";"Mr.";"Greg  Chapman  ";"Imaginary Toys";"adventure-works\pamela0";"greg1@adventure-works.com";"708-555-0169";"";"";"";"";"";"";""
"29558";"500";"0";"Mr.";"John M. Berger  Jr.";"Scratch-Resistant Finishes Company";"adventure-works\josé1";"john10@adventure-works.com";"156-555-0111";"Main Office";"5700 Explorer Drive";"";"Mississauga";"Ontario";"Canada";"L4W 5J3"
"131";"0";"0";"Ms.";"Vanessa J. Tench  ";"Eighth Bike Store";"adventure-works\shu0";"vanessa0@adventure-works.com";"785-555-0163";"";"";"";"";"";"";""
"472";"0";"0";"Ms.";"Ann R. Evans  ";"Summer Sports Place";"adventure-works\jillian0";"ann1@adventure-works.com";"252-555-0127";"";"";"";"";"";"";""
"30046";"614";"0";"Ms.";"Elizabeth J. Sullivan  ";"Extraordinary Bike Works";"adventure-works\jillian0";"elizabeth4@adventure-works.com";"306-555-0112";"Main Office";"Town East Center";"";"Mesquite";"Texas";"United States";"75149"
"30047";"1071";"0";"Mr.";"Michael  Sullivan  ";"Valley Bicycle Distributors";"adventure-works\shu0";"michael24@adventure-works.com";"323-555-0113";"Main Office";"5867 Sunrise Boulevard";"";"Citrus Heights";"California";"United States";"95610"
"29763";"1067";"0";"Mr.";"Mihail  Frintu  ";"Retail Cycle Shop";"adventure-works\linda3";"mihail1@adventure-works.com";"777-555-0163";"Main Office";"Bayshore Mall";"";"Eureka";"California";"United States";"95501"
"683";"0";"0";"Ms.";"Linda  Martin  ";"Oils and Fluids Warehouse";"adventure-works\jae0";"linda8@adventure-works.com";"1 (11) 500 555-0137";"";"";"";"";"";"";""
"29511";"1046";"0";"Mr.";"Oscar L. Alpuerto  ";"Bold Bike Accessories";"adventure-works\linda3";"oscar0@adventure-works.com";"855-555-0174";"Main Office";"Rocky Mountain Pines Outlet";"";"Loveland";"Colorado";"United States";"80537"
"39";"0";"0";"Ms.";"Sharon J. Looney  ";"Fitness Hotel";"adventure-works\jillian0";"sharon2@adventure-works.com";"377-555-0132";"";"";"";"";"";"";""
"239";"0";"0";"Ms.";"Jane A. McCarty  ";"Bicycle Merchandise Warehouse";"adventure-works\shu0";"jane3@adventure-works.com";"529-555-0195";"";"";"";"";"";"";""
"29559";"861";"0";"Mr.";"Robert M. Bernacchi  ";"Safe Cycles Shop";"adventure-works\david8";"robert4@adventure-works.com";"449-555-0176";"Main Office";"25915 140th Ave Ne";"";"Bellevue";"Washington";"United States";"98004"
"334";"0";"0";"Ms.";"Dora P. Verdad  ";"Retreat Inn";"adventure-works\josé1";"dora0@adventure-works.com";"155-555-0140";"";"";"";"";"";"";""
"358";"0";"0";"Mr.";"Joe  Kim  ";"Mail Market";"adventure-works\jae0";"joe1@adventure-works.com";"1 (11) 500 555-0144";"";"";"";"";"";"";""
"74";"0";"0";"Mr.";"Christopher M. Bright  ";"Parcel Express Delivery Service";"adventure-works\david8";"christopher2@adventure-works.com";"162-555-0166";"";"";"";"";"";"";""
"349";"0";"0";"Mr.";"Gary T Vargas  ";"Exercise Center";"adventure-works\shu0";"gary6@adventure-works.com";"112-555-0176";"";"";"";"";"";"";""
"379";"0";"0";"Mr.";"Kevin  Kennedy  ";"Fad Outlet";"adventure-works\pamela0";"kevin4@adventure-works.com";"275-555-0179";"";"";"";"";"";"";""
"29489";"1069";"0";"Ms.";"Frances B. Adams  ";"Area Bike Accessories";"adventure-works\shu0";"frances0@adventure-works.com";"991-555-0183";"Main Office";"6900 Sisk Road";"";"Modesto";"California";"United States";"95354"
"460";"0";"0";"Ms.";"Martha R. Espinoza  ";"Price-Cutter Discount Bikes";"adventure-works\josé1";"martha0@adventure-works.com";"753-555-0179";"";"";"";"";"";"";""
"408";"0";"0";"Mr.";"Alexander J. Berger  II";"Odometers and Accessories Company";"adventure-works\garrett1";"alexander0@adventure-works.com";"519-555-0151";"";"";"";"";"";"";""
"395";"0";"0";"Ms.";"June B. Brunner  ";"Online Bike Sellers";"adventure-works\michael9";"june0@adventure-works.com";"249-555-0172";"";"";"";"";"";"";""
"30048";"526";"0";"Ms.";"Marcia J. Sultan  ";"Top Sports Supply";"adventure-works\josé1";"marcia0@adventure-works.com";"613-555-0116";"Main Office";"251420a 170th Street";"";"Edmonton";"Alberta";"Canada";"T5"
"29655";"774";"0";"Ms.";"Nicky E. Chesnut  ";"Full-Service Bike Store";"adventure-works\michael9";"nicky0@adventure-works.com";"264-555-0164";"Main Office";"9920 North Telegraph Rd.";"";"Pontiac";"Michigan";"United States";"48342"
"232";"0";"0";"Mr.";"David  Jaffe  ";"Exceptional Cycle Services";"adventure-works\jae0";"david17@adventure-works.com";"1 (11) 500 555-0140";"";"";"";"";"";"";""
"29871";"1029";"0";"Mr.";"Eric A. Jacobsen  ";"Vale Riding Supplies";"adventure-works\shu0";"eric5@adventure-works.com";"703-555-0120";"Main Office";"Topanga Plaza";"";"Canoga Park";"California";"United States";"91303"
"29831";"552";"0";"Ms.";"Irene J. Hernandez  ";"Operational Manufacturing";"adventure-works\garrett1";"irene0@adventure-works.com";"790-555-0197";"Main Office";"25730, boul. St-Régis";"";"Dorval";"Quebec";"Canada";"H9P 1H1"
"77";"0";"0";"Mr.";"Michael  Brundage  ";"Mechanical Products Ltd.";"adventure-works\shu0";"michael13@adventure-works.com";"128-555-0148";"";"";"";"";"";"";""
"29622";"863";"0";"Mr.";"Henry L. Campen  ";"Metro Cycle Shop";"adventure-works\david8";"henry0@adventure-works.com";"635-555-0126";"Main Office";"2507 Pacific Ave S";"";"Tacoma";"Washington";"United States";"98403"
"286";"0";"0";"Mr.";"Leo  Giakoumakis  ";"Number One Bike Co.";"adventure-works\jae0";"leo0@adventure-works.com";"1 (11) 500 555-0169";"";"";"";"";"";"";""
"29943";"582";"0";"";"A. Francesca Leonetti  ";"Two-Seater Bikes";"adventure-works\jillian0";"a0@adventure-works.com";"645-555-0193";"Main Office";"5700 Legacy Dr";"";"Plano";"Texas";"United States";"75074"
"210";"0";"0";"Mr.";"Josh  Barnhill  ";"Gasless Cycle Shop";"adventure-works\garrett1";"josh0@adventure-works.com";"584-555-0192";"";"";"";"";"";"";""
"29824";"556";"0";"Ms.";"Brenda F. Heaney  ";"Superb Sales and Repair";"adventure-works\garrett1";"brenda3@adventure-works.com";"393-555-0167";"Main Office";"990th Floor 700 De La GauchetiSre Ou";"";"Montreal";"Quebec";"Canada";"H1Y 2H3"
"30113";"653";"0";"Mr.";"Raja D. Venugopal  ";"Nearby Cycle Shop";"adventure-works\jae0";"raja0@adventure-works.com";"1 (11) 500 555-0195";"Main Office";"Burgess Hill";"Edward Way";"West Sussex";"England";"United Kingdom";"RH15 9UD"
"29738";"610";"0";"Ms.";"Gail  Erickson  ";"Sleek Bikes";"adventure-works\jillian0";"gail1@adventure-works.com";"834-555-0132";"Main Office";"44025 W. Empire";"";"Denby";"South Dakota";"United States";"57716"
"523";"0";"0";"Ms.";"Mary M. Gimmi  ";"Futuristic Sport Distributors";"adventure-works\shu0";"mary6@adventure-works.com";"149-555-0196";"";"";"";"";"";"";""
"29612";"649";"0";"Mr.";"Richard A. Byham  ";"Channel Outlet";"adventure-works\jae0";"richard2@adventure-works.com";"1 (11) 500 555-0138";"Main Office";"Knaves Beech Ind.";"";"High Wycombe";"England";"United Kingdom";"HP10 9QY"
"529";"0";"0";"Ms.";"Jeanie R. Glenn  PhD";"Big-Time Bike Store";"adventure-works\shu0";"jeanie0@adventure-works.com";"669-555-0149";"";"";"";"";"";"";""
"29948";"572";"0";"Ms.";"Elsie L. Lewin  ";"Town Industries";"adventure-works\jillian0";"elsie0@adventure-works.com";"803-555-0116";"Main Office";"P.O. Box 6256916";"";"Dallas";"Texas";"United States";"75201"
"29946";"462";"0";"Ms.";"Linda  Leste  ";"National Manufacturing";"adventure-works\garrett1";"linda7@adventure-works.com";"493-555-0134";"Main Office";"630 University Avenue";"";"Toronto";"Ontario";"Canada";"M4B 1V7"
"276";"0";"0";"Mr.";"Michael John R. Troyer  ";"Thrifty Parts and Sales";"adventure-works\linda3";"michaeljohn0@adventure-works.com";"308-555-0175";"";"";"";"";"";"";""
"29991";"856";"0";"Mr.";"Chris  Maxwell  ";"City Manufacturing";"adventure-works\pamela0";"chris6@adventure-works.com";"642-555-0187";"Main Office";"3025 E Waterway Blvd";"";"Shelton";"Washington";"United States";"98584"
"29971";"549";"0";"Mr.";"Robert  Lyon  ";"Reliable Retail Center";"adventure-works\garrett1";"robert9@adventure-works.com";"666-555-0143";"Main Office";"609 Evans Avenue";"";"Toronto";"Ontario";"Canada";"M4B 1V4"
"507";"0";"0";"Mr.";"Mary  Bishop  ";"Global Sporting Goods";"adventure-works\jillian0";"mary4@adventure-works.com";"176-555-0136";"";"";"";"";"";"";""
"580";"0";"0";"Mr.";"Joshua J. Huff  ";"Rural Sales and Service";"adventure-works\jillian0";"joshua0@adventure-works.com";"190-555-0186";"";"";"";"";"";"";""
"29734";"517";"0";"Ms.";"Jauna E. Elson  ";"Original Bicycle Supply Company";"adventure-works\josé1";"jauna0@adventure-works.com";"185-555-0190";"Main Office";"2573 Dufferin Street";"";"Toronto";"Ontario";"Canada";"M4B 1V5"
"76";"0";"0";"Mr.";"James J. Krow  ";"Out-of-the-Way Hotels";"adventure-works\jillian0";"james11@adventure-works.com";"265-555-0190";"";"";"";"";"";"";""
"29653";"1019";"0";"Mr.";"Pei  Chow  ";"Thrilling Bike Tours";"adventure-works\linda3";"pei0@adventure-works.com";"789-555-0184";"Main Office";"4660 Rodeo Road";"";"Santa Fe";"New Mexico";"United States";"87501"
"30094";"1031";"0";"Mr.";"Sairaj  Uddin  ";"Quantity Discounts";"adventure-works\linda3";"sairaj1@adventure-works.com";"767-555-0193";"Main Office";"Natomas Marketplace";"";"Sacramento";"California";"United States";"95814"
"327";"0";"0";"Ms.";"Caroline A. Vicknair  ";"World of Bikes";"adventure-works\jillian0";"caroline0@adventure-works.com";"695-555-0158";"";"";"";"";"";"";""
"425";"0";"0";"Mr.";"Stephen Yuan Jiang  ";"Bikes for Kids and Adults";"adventure-works\josé1";"stephen3@adventure-works.com";"910-555-0116";"";"";"";"";"";"";""
"650";"0";"0";"Ms.";"Margaret J. Vanderkamp  ";"Permanent Finish Products";"adventure-works\shu0";"margaret2@adventure-works.com";"265-555-0143";"";"";"";"";"";"";""
"124";"0";"0";"Ms.";"Yuhong  Li  ";"Nearby Sporting Goods";"adventure-works\jae0";"yuhong1@adventure-works.com";"1 (11) 500 555-0176";"";"";"";"";"";"";""
"244";"0";"0";"Mr.";"Bronson R. Jacobs  ";"Retail Discount Store";"adventure-works\josé1";"bronson0@adventure-works.com";"697-555-0131";"";"";"";"";"";"";""
"29975";"1098";"0";"Mr.";"Walter J. Mays  Sr.";"Sports Products Store";"adventure-works\linda3";"walter1@adventure-works.com";"245-555-0191";"Main Office";"Po Box 252525";"";"Santa Ana";"California";"United States";"92701"
"434";"0";"0";"Mr.";"James B. Bailey  Jr.";"Road-Way Mart";"adventure-works\david8";"james3@adventure-works.com";"234-555-0112";"";"";"";"";"";"";""
"29608";"488";"0";"Mr.";"Timothy B. Burnett  Jr.";"Farthest Bike Store";"adventure-works\josé1";"timothy0@adventure-works.com";"251-555-0172";"Main Office";"45259 Canada Way";"";"Burnaby";"British Columbia";"Canada";"V5G 4S4"
"64";"0";"0";"Mr.";"Vamsi  Kuppa  ";"Metal Clearing House";"adventure-works\josé1";"vamsi1@adventure-works.com";"290-555-0196";"";"";"";"";"";"";""
"245";"0";"0";"Mr.";"James L. McCoy  II";"Leather Seat Factory";"adventure-works\josé1";"james12@adventure-works.com";"191-555-0151";"";"";"";"";"";"";""
"29780";"490";"0";"Mr.";"Frances J. Giglio  ";"Standard Bikes";"adventure-works\josé1";"frances1@adventure-works.com";"692-555-0136";"Main Office";"9979 Bayview Drive";"";"Barrie";"Ontario";"Canada";"L4N"
"167";"0";"0";"Mr.";"Blaine  Dockter  ";"Farthermost Bike Shop";"adventure-works\shu0";"blaine0@adventure-works.com";"156-555-0187";"";"";"";"";"";"";""
"29822";"557";"0";"Mr.";"James B. Haugh  Jr.";"Family Cycle Store";"adventure-works\garrett1";"james8@adventure-works.com";"763-555-0120";"Main Office";"660 Saint-Jacques, Bureau 400";"";"Montreal";"Quebec";"Canada";"H1Y 2H8"
"406";"0";"0";"Mr.";"Eddie M. Holmes  ";"The Commissary";"adventure-works\josé1";"eddie0@adventure-works.com";"570-555-0199";"";"";"";"";"";"";""
"646";"0";"0";"Mr.";"Scott  MacDonald  ";"Yellow Bicycle Company";"adventure-works\jillian0";"scott7@adventure-works.com";"470-555-0171";"";"";"";"";"";"";""
"29719";"905";"0";"Ms.";"Patricia  Doyle  ";"Racing Bike Outlet";"adventure-works\david8";"patricia0@adventure-works.com";"899-555-0134";"Main Office";"225 South 314th Street";"";"Federal Way";"Washington";"United States";"98003"
"29603";"518";"0";"Sra.";"Janaina Barreiro Gambaro  Bueno  ";"Courteous Bicycle Specialists";"adventure-works\josé1";"janainabarreirogambaro0@adventure-works.com";"476-555-0184";"Main Office";"995 Crescent";"";"Richmond Hill";"Ontario";"Canada";"L4E 3M5"
"29855";"539";"0";"Mr.";"Curtis P. Howard  ";"Economy Center";"adventure-works\josé1";"curtis0@adventure-works.com";"555-555-0162";"Main Office";"6th Floor, 25st Canadian Place";"";"Toronto";"Ontario";"Canada";"M4B 1V5"
"544";"0";"0";"Mr.";"Jay  Adams  ";"Valley Bicycle Specialists";"adventure-works\jillian0";"jay1@adventure-works.com";"158-555-0142";"";"";"";"";"";"";""
"214";"0";"0";"Ms.";"Jennifer J. Maxham  ";"Exclusive Bicycle Mart";"adventure-works\jae0";"jennifer1@adventure-works.com";"1 (11) 500 555-0175";"";"";"";"";"";"";""
"154";"0";"0";"Mr.";"Carlton M. Carlisle  ";"Camping and Sports Store";"adventure-works\josé1";"carlton0@adventure-works.com";"193-555-0116";"";"";"";"";"";"";""
"29544";"519";"0";"Mr.";"Shaun  Beasley  ";"Finer Cycle Shop";"adventure-works\garrett1";"shaun0@adventure-works.com";"396-555-0187";"Main Office";"2500-622 5th Ave Sw";"";"Calgary";"Alberta";"Canada";"T2P 2G8"
"29625";"491";"0";"Ms.";"Suzana De Abreu A. Canuto  ";"Petroleum Products Distributors";"adventure-works\josé1";"suzanadeabreu0@adventure-works.com";"990-555-0141";"Main Office";"20225 Lansing Ave";"";"Montreal";"Quebec";"Canada";"H1Y 2H7"
"30087";"492";"0";"Mr.";"Billy J. Trent  ";"Quick Parts and Service";"adventure-works\garrett1";"billy0@adventure-works.com";"882-555-0115";"Main Office";"99954 Boul. Laurier, Local 060, Place";"";"Sainte-Foy";"Quebec";"Canada";"G1W"
"508";"0";"0";"Mr.";"Martin J. Svoboda  IV";"Designer Department Stores";"adventure-works\jillian0";"martin1@adventure-works.com";"132-555-0149";"";"";"";"";"";"";""
"29892";"476";"0";"Ms.";"Sandra T. Kitt  ";"Non-Slip Pedal Company";"adventure-works\josé1";"sandra2@adventure-works.com";"303-555-0117";"Main Office";"258 King Street East";"";"Toronto";"Ontario";"Canada";"M4B 1V7"
"442";"0";"0";"Ms.";"Jauna E. Elson  ";"Original Bicycle Supply Company";"adventure-works\josé1";"jauna0@adventure-works.com";"185-555-0190";"";"";"";"";"";"";""
"111";"0";"0";"Mr.";"Scott A. Colvin  ";"Westside Cycle Store";"adventure-works\jillian0";"scott1@adventure-works.com";"119-555-0144";"";"";"";"";"";"";""
"174";"0";"0";"Mr.";"Michael L. Bohling  ";"Toy Manufacturing Inc";"adventure-works\garrett1";"michael12@adventure-works.com";"838-555-0147";"";"";"";"";"";"";""
"29492";"618";"0";"Mr.";"Jay  Adams  ";"Valley Bicycle Specialists";"adventure-works\jillian0";"jay1@adventure-works.com";"158-555-0142";"Main Office";"Blue Ridge Mall";"";"Kansas City";"Missouri";"United States";"64106"
"30112";"870";"0";"Ms.";"Patricia M. Vasquez  ";"Mail-Order Outlet";"adventure-works\pamela0";"patricia2@adventure-works.com";"490-555-0132";"Main Office";"409 S. Main Ste. 25";"";"Ellensburg";"Washington";"United States";"98926"
"545";"0";"0";"Mr.";"Christian  Kleinerman  ";"Finish and Sealant Products";"adventure-works\shu0";"christian1@adventure-works.com";"362-555-0177";"";"";"";"";"";"";""
"29818";"1104";"0";"Mr.";"Roger  Harui  ";"Brakes and Gears";"adventure-works\linda3";"roger0@adventure-works.com";"774-555-0133";"Main Office";"9927 N. Main St.";"";"Tooele";"Utah";"United States";"84074"
"29527";"512";"0";"Mr.";"Robert A. Avalos  ";"Workout Emporium";"adventure-works\josé1";"robert2@adventure-works.com";"665-555-0198";"Main Office";"700 Bureau Road";"";"Montreal";"Quebec";"Canada";"H1Y 2H7"
"605";"0";"0";"Mr.";"Matthew J. Cavallari  ";"Outstanding Cycles";"adventure-works\david8";"matthew1@adventure-works.com";"695-555-0161";"";"";"";"";"";"";""
"29775";"836";"0";"Mr.";"Jim  Geist  ";"Two Bike Shops";"adventure-works\pamela0";"jim1@adventure-works.com";"724-555-0161";"Main Office";"35525-9th Street Sw";"";"Puyallup";"Washington";"United States";"98371"
"29618";"658";"0";"Sr.";"Gustavo  Camargo  ";"Uttermost Bike Shop";"adventure-works\jae0";"gustavo1@adventure-works.com";"1 (11) 500 555-0118";"Main Office";"Ellesfield Ave";"";"Bracknell";"England";"United Kingdom";"RG12 8TB"
"29852";"511";"0";"Mr.";"Eddie M. Holmes  ";"The Commissary";"adventure-works\josé1";"eddie0@adventure-works.com";"570-555-0199";"Main Office";"Bureau 9900 825, Avenue Querbes";"";"Outremont";"Quebec";"Canada";"H1Y 2G5"
"183";"0";"0";"Mr.";"Yao-Qiang  Cheng  ";"This Area Sporting Goods";"adventure-works\jillian0";"yao-qiang0@adventure-works.com";"344-555-0181";"";"";"";"";"";"";""
"30021";"496";"0";"Mr.";"Ben  Miller  ";"Low Price Cycles";"adventure-works\josé1";"ben1@adventure-works.com";"207-555-0167";"Main Office";"Suite 500 995 W. 11th Avenue";"";"Mississauga";"Ontario";"Canada";"L5A 1H6"
"29758";"613";"0";"Ms.";"Dorothy J. Fox  ";"Cash & Carry Bikes";"adventure-works\jillian0";"dorothy1@adventure-works.com";"191-555-0198";"Main Office";"Lakeline Mall";"";"Cedar Park";"Texas";"United States";"78613"
"300";"0";"0";"Mr.";"Daniel  Blanco  ";"Nice Bikes";"adventure-works\garrett1";"daniel0@adventure-works.com";"221-555-0167";"";"";"";"";"";"";""
"689";"0";"0";"Ms.";"Sandra I. Martinez  ";"Consumer Equipment";"adventure-works\jae0";"sandra3@adventure-works.com";"1 (11) 500 555-0113";"";"";"";"";"";"";""
"29599";"877";"0";"Ms.";"Shirley R. Bruner  ";"Commendable Bikes";"adventure-works\david8";"shirley0@adventure-works.com";"383-555-0155";"Main Office";"4781 Highway 95";"";"Sandpoint";"Idaho";"United States";"83864"
"7";"0";"0";"Mr.";"Dominic P. Gash  ";"Associated Bikes";"adventure-works\shu0";"dominic0@adventure-works.com";"192-555-0173";"";"";"";"";"";"";""
"29683";"875";"0";"Ms.";"Eva  Corets  ";"First Department Stores";"adventure-works\david8";"eva0@adventure-works.com";"542-555-0164";"Main Office";"2540 Dell Range Blvd";"";"Cheyenne";"Wyoming";"United States";"82001"
"701";"0";"0";"Ms.";"Linda R. Ecoffey  ";"Future Bikes";"adventure-works\josé1";"linda5@adventure-works.com";"674-555-0188";"";"";"";"";"";"";""
"29898";"876";"0";"Mr.";"Sandeep  Katyal  ";"Capable Sales and Service";"adventure-works\pamela0";"sandeep2@adventure-works.com";"928-555-0117";"Main Office";"765 Delridge Way Sw";"";"Seattle";"Washington";"United States";"98104"
"367";"0";"0";"Ms.";"Tammy J. Khan  ";"Brown Bicycle Company";"adventure-works\shu0";"tammy0@adventure-works.com";"145-555-0166";"";"";"";"";"";"";""
"227";"0";"0";"Ms.";"Robin M. McGuigan  ";"Health Spa, Limited";"adventure-works\josé1";"robin0@adventure-works.com";"431-555-0153";"";"";"";"";"";"";""
"21";"0";"0";"";"Jinghao  Liu  ";"Chic Department Stores";"adventure-works\jillian0";"jinghao1@adventure-works.com";"928-555-0116";"";"";"";"";"";"";""
"29859";"622";"0";"Mr.";"Joshua J. Huff  ";"Rural Sales and Service";"adventure-works\jillian0";"joshua0@adventure-works.com";"190-555-0186";"Main Office";"Management Mall";"";"San Antonio";"Texas";"United States";"78204"
"190";"0";"0";"Mr.";"Mark  Lee  ";"Racing Partners";"adventure-works\josé1";"mark5@adventure-works.com";"371-555-0112";"";"";"";"";"";"";""
"29773";"832";"0";"Mr.";"Orlando N. Gee  ";"A Bike Store";"adventure-works\pamela0";"orlando0@adventure-works.com";"245-555-0173";"Main Office";"2251 Elliot Avenue";"";"Seattle";"Washington";"United States";"98104"
"541";"0";"0";"Mr.";"Willie P. Brooks  Jr.";"Nonskid Tire Company";"adventure-works\pamela0";"willie0@adventure-works.com";"525-555-0174";"";"";"";"";"";"";""
"60";"0";"0";"Mr.";"Sean J. Lunt  ";"Main Bicycle Services";"adventure-works\linda3";"sean4@adventure-works.com";"183-555-0111";"";"";"";"";"";"";""
"29895";"524";"0";"Ms.";"Lori  Kane  ";"General Supplies";"adventure-works\josé1";"lori2@adventure-works.com";"765-555-0141";"Main Office";"9693 Louis H Lafontaine";"";"Ville De'anjou";"Quebec";"Canada";"J1G 2R3"
"631";"0";"0";"Mr.";"Robert P. Lyeba  ";"Tandem Sales and Service";"adventure-works\garrett1";"robert8@adventure-works.com";"631-555-0155";"";"";"";"";"";"";""
"93";"0";"0";"Mr.";"Prashanth  Desai  ";"Stationary Bikes and Stands";"adventure-works\jillian0";"prashanth0@adventure-works.com";"138-555-0156";"";"";"";"";"";"";""
"30100";"1028";"0";"Mr.";"Jessie E. Valerio  ";"Wire Baskets and Parts";"adventure-works\linda3";"jessie0@adventure-works.com";"103-555-0179";"Main Office";"Mall Of Orange";"";"Orange";"California";"United States";"92867"
"196";"0";"0";"Ms.";"Jolie  Lenehan  ";"Exhibition Showroom";"adventure-works\jae0";"jolie0@adventure-works.com";"1 (11) 500 555-0126";"";"";"";"";"";"";""
"5";"0";"0";"Mr.";"Lucy  Harrington  ";"Metropolitan Sports Supply";"adventure-works\shu0";"lucy0@adventure-works.com";"828-555-0186";"";"";"";"";"";"";""
"625";"0";"0";"Ms.";"Kayla M. Stotler  ";"Major Sporting Goods";"adventure-works\linda3";"kayla0@adventure-works.com";"315-555-0131";"";"";"";"";"";"";""
"29902";"602";"0";"Mr.";"Robert  Kelly  ";"Beneficial Exercises and Activities";"adventure-works\jillian0";"robert7@adventure-works.com";"510-555-0123";"Main Office";"6425 Nw Loop 410";"";"San Antonio";"Texas";"United States";"78204"
"29906";"600";"0";"Mr.";"Imtiaz  Khan  ";"District Mall";"adventure-works\jillian0";"imtiaz0@adventure-works.com";"249-555-0179";"Main Office";"25095 W. Florissant";"";"Ferguson";"Missouri";"United States";"63135"
"110";"0";"0";"Ms.";"Kendra N. Thompson  ";"Vintage Sport Boutique";"adventure-works\david8";"kendra0@adventure-works.com";"464-555-0188";"";"";"";"";"";"";""
"372";"0";"0";"Ms.";"Katherine K. Swan  ";"Top Bike Market";"adventure-works\garrett1";"katherine1@adventure-works.com";"421-555-0192";"";"";"";"";"";"";""
"30061";"603";"0";"Mr.";"Chad J. Tedford  ";"Big Cycle Mall";"adventure-works\jillian0";"chad1@adventure-works.com";"588-555-0128";"Main Office";"9500b E. Central Texas Expressway";"";"Killeen";"Texas";"United States";"76541"
"29528";"788";"0";"Mr.";"Stephen M. Ayers  ";"Work and Play Association";"adventure-works\michael9";"stephen1@adventure-works.com";"818-555-0171";"Main Office";"2533 Eureka Rd.";"";"Southgate";"Michigan";"United States";"48195"
"29510";"540";"0";"Mr.";"Cecil J. Allison  ";"Designated Distributors";"adventure-works\josé1";"cecil0@adventure-works.com";"699-555-0155";"Main Office";"254 Colonnade Road";"";"Nepean";"Ontario";"Canada";"K2J 2W5"
"340";"0";"0";"Mr.";"Raja D. Venugopal  ";"Nearby Cycle Shop";"adventure-works\jae0";"raja0@adventure-works.com";"1 (11) 500 555-0195";"";"";"";"";"";"";""
"29851";"657";"0";"Ms.";"Jean J. Holloway  ";"Leisure Clearing House";"adventure-works\jae0";"jean2@adventure-works.com";"1 (11) 500 555-0181";"Main Office";"Unit 99a Battery Retail Pk";"";"Birmingham";"England";"United Kingdom";"B29 6SL"
"322";"0";"0";"Mr.";"Matthew J. Miller  ";"Tachometers and Accessories";"adventure-works\jae0";"matthew5@adventure-works.com";"1 (11) 500 555-0176";"";"";"";"";"";"";""
"281";"0";"0";"Ms.";"Suzana De Abreu A. Canuto  ";"Petroleum Products Distributors";"adventure-works\josé1";"suzanadeabreu0@adventure-works.com";"990-555-0141";"";"";"";"";"";"";""
"654";"0";"0";"Mr.";"Jésus  Hernandez  ";"Online Bike Warehouse";"adventure-works\josé1";"jésus0@adventure-works.com";"214-555-0145";"";"";"";"";"";"";""
"479";"0";"0";"Ms.";"Lori  Kane  ";"General Supplies";"adventure-works\josé1";"lori2@adventure-works.com";"765-555-0141";"";"";"";"";"";"";""
"29588";"890";"0";"Mr.";"Willie P. Brooks  Jr.";"Nonskid Tire Company";"adventure-works\pamela0";"willie0@adventure-works.com";"525-555-0174";"Main Office";"Holiday Village Mall";"";"Great Falls";"Montana";"United States";"59401"
"29711";"472";"0";"Ms.";"Gabriele  Dickmann  ";"Certified Sports Supply";"adventure-works\josé1";"gabriele0@adventure-works.com";"835-555-0116";"Main Office";"250551 Shellbridge Way";"";"Richmond";"British Columbia";"Canada";"V6B 3P7"
"29778";"650";"0";"Mr.";"Leo  Giakoumakis  ";"Number One Bike Co.";"adventure-works\jae0";"leo0@adventure-works.com";"1 (11) 500 555-0169";"Main Office";"Elmhurst Road, Goring";"";"Reading";"England";"United Kingdom";"RG7 5H7"
"389";"0";"0";"Ms.";"Dorothy J. Contreras  ";"Sixth Bike Store";"adventure-works\josé1";"dorothy0@adventure-works.com";"428-555-0176";"";"";"";"";"";"";""
"75";"0";"0";"Ms.";"Aidan  Delaney  ";"Paint Supply";"adventure-works\jillian0";"aidan0@adventure-works.com";"358-555-0188";"";"";"";"";"";"";""
"510";"0";"0";"Mr.";"Jimmy  Bischoff  ";"World Bike Discount Store";"adventure-works\linda3";"jimmy1@adventure-works.com";"992-555-0111";"";"";"";"";"";"";""
"29908";"654";"0";"Mr.";"Joe  Kim  ";"Mail Market";"adventure-works\jae0";"joe1@adventure-works.com";"1 (11) 500 555-0144";"Main Office";"308-3250 Casting Road";"";"York";"England";"United Kingdom";"Y024 1GF"
"29623";"1033";"0";"Mr.";"Chris  Cannon  ";"Outdoor Sporting Goods";"adventure-works\shu0";"chris5@adventure-works.com";"118-555-0131";"Main Office";"Lakewood Mall";"";"Lakewood";"California";"United States";"90712"
"29585";"841";"0";"Mr.";"Christopher M. Bright  ";"Parcel Express Delivery Service";"adventure-works\david8";"christopher2@adventure-works.com";"162-555-0166";"Main Office";"Washington Square";"";"Portland";"Oregon";"United States";"97205"
"180";"0";"0";"Ms.";"Nicky E. Chesnut  ";"Full-Service Bike Store";"adventure-works\michael9";"nicky0@adventure-works.com";"264-555-0164";"";"";"";"";"";"";""
"323";"0";"0";"Mr.";"Jo  Brown  ";"Metro Bike Works";"adventure-works\michael9";"jo2@adventure-works.com";"689-555-0130";"";"";"";"";"";"";""
"129";"0";"0";"Ms.";"Connie L. Coffman  ";"Discount Bicycle Specialists";"adventure-works\jillian0";"connie0@adventure-works.com";"426-555-0181";"";"";"";"";"";"";""
